"EWT (seconds)","Stops","Frequency"
628.4787686208492,"50%",0
626.5010795596191,"50%",0
650.3229709430616,"50%",0
655.4048992119207,"50%",0
609.0589407458319,"50%",0
670.8512021830629,"50%",0
609.9184179809369,"50%",0
602.2748706951664,"50%",0
954.2864810030349,"50%",0
753.1196509988098,"50%",0
908.1591071584579,"50%",0
674.73707372711,"50%",0
673.8405824153073,"50%",0
790.6825492750943,"50%",0
869.9743990095286,"50%",0
651.8831623120092,"50%",0
690.3352049629573,"50%",0
1277.1369657858315,"50%",0
917.602098350153,"50%",0
588.4872544170918,"50%",0
629.7379475478142,"50%",0
779.9726316408099,"50%",0
696.5789775278987,"50%",0
791.2308238190292,"50%",0
717.5577409059232,"50%",0
720.4969532237617,"50%",0
872.0800298176014,"50%",0
978.6045827396514,"50%",0
632.3885457434355,"50%",0
889.3151044416527,"50%",0
693.5569830794443,"50%",0
861.9649883257266,"50%",0
797.9831784486513,"50%",0
773.0300810686932,"50%",0
775.1505474043836,"50%",0
674.6453275787824,"50%",0
769.9879792771318,"50%",0
907.9176558672482,"50%",0
693.2640086678073,"50%",0
767.8562506750686,"50%",0
747.371155122046,"50%",0
822.1966272763326,"50%",0
1508.766679710703,"50%",0
831.4698736522287,"50%",0
848.4647900344112,"50%",0
677.0207923293033,"50%",0
643.2078289983733,"50%",0
970.9695704091043,"50%",0
831.3255274872532,"50%",0
973.8125540677445,"50%",0
722.9340265891893,"50%",0
929.1619191862352,"50%",0
744.206654419096,"50%",0
947.8241297259566,"50%",0
856.6406952735729,"50%",0
810.575053647009,"50%",0
853.3735640005807,"50%",0
1055.417088424703,"50%",0
870.7889691128833,"50%",0
699.9466935066703,"50%",0
633.4289925898318,"50%",0
1107.5027792706126,"50%",0
853.3344843050247,"50%",0
678.6879149597182,"50%",0
852.4609726770677,"50%",0
961.2282969828644,"50%",0
1236.0165609818519,"50%",0
838.8958015636825,"50%",0
683.0158122076366,"50%",0
860.3766990249835,"50%",0
669.1035923903709,"50%",0
660.9330824515654,"50%",0
822.2799074271461,"50%",0
599.1826952001537,"50%",0
641.2431972272448,"50%",0
785.944249280705,"50%",0
643.3461783954509,"50%",0
711.3141165796629,"50%",0
935.4633046094383,"50%",0
948.6638155775647,"50%",0
652.4077941829266,"50%",0
630.8654283783835,"50%",0
783.0716813774205,"50%",0
816.8942392846196,"50%",0
863.7942153541917,"50%",0
875.4205192098129,"50%",0
919.2576534973197,"50%",0
872.0326179921403,"50%",0
1140.0986005990171,"50%",0
1095.2989536347459,"50%",0
822.9477965528607,"50%",0
1121.5361409624634,"50%",0
929.1539975385804,"50%",0
1071.015759747577,"50%",0
967.3301562948303,"50%",0
995.49152406387,"50%",0
956.991775659214,"50%",0
979.3406102164571,"50%",0
972.7511261526297,"50%",0
712.9762031285794,"50%",1
561.1456506205245,"50%",1
621.4437966499577,"50%",1
380.34070620531793,"50%",1
333.39852704371634,"50%",1
426.2949373441533,"50%",1
355.52373691055533,"50%",1
399.68490025130274,"50%",1
389.8598228304052,"50%",1
478.65734491124846,"50%",1
373.41436718370505,"50%",1
343.31186210396135,"50%",1
366.8408879995569,"50%",1
347.4679655884914,"50%",1
344.24092082110667,"50%",1
351.49553456015,"50%",1
356.0432189810836,"50%",1
370.2314953893782,"50%",1
404.2428696023361,"50%",1
407.08875670491614,"50%",1
364.11916737235487,"50%",1
381.49281675422526,"50%",1
372.6363720831537,"50%",1
372.0288137476786,"50%",1
389.48221003135285,"50%",1
352.2306734109005,"50%",1
365.3918613593303,"50%",1
412.5531070362981,"50%",1
425.2741076213852,"50%",1
378.2748930496434,"50%",1
338.32668612936084,"50%",1
405.4451437175888,"50%",1
339.75572612399367,"50%",1
374.5027503302101,"50%",1
333.4176939170706,"50%",1
424.92257030259333,"50%",1
398.84887115796425,"50%",1
373.2057283384305,"50%",1
448.5277967706333,"50%",1
347.8723020120557,"50%",1
341.1919980380868,"50%",1
379.2432010067186,"50%",1
399.81240807110055,"50%",1
402.48207738241996,"50%",1
317.6041847192641,"50%",1
411.8838133249026,"50%",1
370.4536176863028,"50%",1
358.61428267579527,"50%",1
394.60693816526316,"50%",1
367.85610204436995,"50%",1
382.07632880772036,"50%",1
349.75249056854227,"50%",1
328.32129546021594,"50%",1
370.23292527058237,"50%",1
404.56028377067,"50%",1
382.83656143947917,"50%",1
358.4961655900249,"50%",1
369.91395421055466,"50%",1
397.9528424134111,"50%",1
426.4353099222882,"50%",1
406.41120872430014,"50%",1
389.41726286343163,"50%",1
348.59527256812964,"50%",1
375.7761099231085,"50%",1
388.15359891801245,"50%",1
368.6274253032197,"50%",1
384.70117095451735,"50%",1
330.05651610775163,"50%",1
370.32953360185996,"50%",1
370.71508819065383,"50%",1
376.4050308401589,"50%",1
383.03285222840117,"50%",1
397.6759616111797,"50%",1
369.8931849431968,"50%",1
346.3661274551085,"50%",1
386.18907127727516,"50%",1
376.0405338045152,"50%",1
385.8084761430761,"50%",1
422.86145817118364,"50%",1
393.3374166108085,"50%",1
417.28958777347015,"50%",1
390.87587737750914,"50%",1
991.5731268048227,"50%",0
860.7671704314732,"50%",0
878.858135220413,"50%",0
835.3705995446338,"50%",0
1020.7450356446976,"50%",0
838.8422124520955,"50%",0
844.4523246600902,"50%",0
794.3138924097864,"50%",0
870.641790885643,"50%",0
832.3850572385554,"50%",0
823.6446724356563,"50%",0
828.4382860371603,"50%",0
869.4307137616456,"50%",0
800.4916974033806,"50%",0
741.0265896882062,"50%",0
878.7327127788977,"50%",0
685.91419389999,"50%",0
805.4046012322513,"50%",0
730.3962803646698,"50%",0
1027.4627102603833,"50%",0
754.8017060103606,"50%",0
871.9053273737787,"50%",0
829.0726469010314,"50%",0
958.3509380268528,"50%",0
907.1667270982567,"50%",0
982.7642074564716,"50%",0
825.7868892712934,"50%",0
814.1747668545868,"50%",0
980.2777637957324,"50%",0
883.1319546401573,"50%",0
868.8722124148712,"50%",0
740.4358070050066,"50%",0
848.41691155149,"50%",0
777.1402415707488,"50%",0
731.0291872946083,"50%",0
877.9129163851094,"50%",0
943.4416490880427,"50%",0
841.1983277344533,"50%",0
916.7613881645157,"50%",0
726.3999484944977,"50%",0
780.7804547256635,"50%",0
787.7751509075483,"50%",0
806.3918052164239,"50%",0
749.1142996061952,"50%",0
736.3199265942524,"50%",0
635.0724888791237,"50%",0
612.1200142387142,"50%",0
552.1894253955605,"50%",0
1087.203315415207,"50%",0
641.3078355239094,"50%",0
582.2668905763048,"50%",0
687.1291498447105,"50%",0
662.5631754986913,"50%",0
743.1552700236268,"50%",0
716.3299949524549,"50%",0
1072.1935025635194,"50%",0
764.8993894790959,"50%",0
687.5810832892314,"50%",0
683.5104328303518,"50%",0
684.5448886242488,"50%",0
808.9286410894368,"50%",0
641.5393426442765,"50%",0
624.3007156641106,"50%",0
676.1713560058513,"50%",0
682.701727667397,"50%",0
735.9875558119943,"50%",0
769.9061274848137,"50%",0
627.0379016334845,"50%",0
995.863471505486,"50%",0
664.6900837726762,"50%",0
618.8716150584224,"50%",0
634.4407414157157,"50%",0
641.050148429434,"50%",0
648.2116989869447,"50%",0
616.1907694422911,"50%",0
654.0862292465015,"50%",0
540.017228820304,"50%",0
630.1338225513476,"50%",0
636.8058100572953,"50%",0
744.7186583690091,"50%",0
729.0080334945221,"50%",0
598.5834236706445,"50%",0
700.2121213975826,"50%",0
635.0471957859762,"50%",0
648.9276157108554,"50%",0
583.2255413267962,"50%",0
743.7226021620507,"50%",0
669.5841121311187,"50%",0
587.4867024184339,"50%",0
594.6045045139757,"50%",0
688.4798768449739,"50%",0
1179.550439429443,"50%",0
659.9076272209347,"50%",0
480.00476882981707,"50%",0
500.72593984732526,"50%",0
687.4806435276711,"50%",0
616.2621162921955,"50%",0
544.5516604269149,"50%",0
549.854349944755,"50%",0
666.6388688634729,"50%",0
650.0903948333756,"50%",0
529.0099224958329,"50%",0
628.0818169041781,"50%",0
527.7229030771855,"50%",0
584.5832768952426,"50%",0
502.6620042990278,"50%",0
763.9255259641504,"50%",0
563.6377171630647,"50%",0
740.5410085893408,"50%",0
712.1863217403787,"50%",0
530.3525013761534,"50%",0
556.2055261370991,"50%",0
575.2867226525602,"50%",0
645.5496968659712,"50%",0
771.4448821949927,"50%",0
620.9928440145187,"50%",0
673.0534101556642,"50%",0
651.1502389941405,"50%",0
720.9117674221967,"50%",0
669.999320458582,"50%",0
747.1235864081164,"50%",0
692.2743624161533,"50%",0
584.6102949879782,"50%",0
593.6291622948927,"50%",0
802.5461512357689,"50%",0
912.1829792172003,"50%",0
1061.30893545021,"50%",0
904.1192693680183,"50%",0
865.1944018105607,"50%",0
847.5838605177278,"50%",0
1006.1900333719512,"50%",0
745.8573304128807,"50%",0
803.2662393709758,"50%",0
976.4548684481247,"50%",0
829.1510973215427,"50%",0
801.7898315540807,"50%",0
915.6893890173112,"50%",0
865.1179722752776,"50%",0
837.0059294852223,"50%",0
913.9719725329016,"50%",0
711.6312278684208,"50%",0
804.940571736848,"50%",0
705.4501192977011,"50%",0
865.5306423808447,"50%",0
697.8155930594393,"50%",0
864.4046775703192,"50%",0
798.1633091859281,"50%",0
868.0801439705863,"50%",0
718.7043128620587,"50%",0
791.8653641953293,"50%",0
702.5045690754567,"50%",0
793.7494886277876,"50%",0
795.5659995411244,"50%",0
783.357127125846,"50%",0
860.0148456840635,"50%",0
741.9740366222667,"50%",0
1029.4735525863653,"50%",0
1149.238817372271,"50%",0
705.8390135709184,"50%",0
1161.5465919448536,"50%",0
809.8349432786929,"50%",0
740.1347252180042,"50%",0
927.2914745485301,"50%",0
766.4189025667572,"50%",0
1102.4061653728006,"50%",0
840.3764500013385,"50%",0
792.0512853794506,"50%",0
991.2964652806247,"50%",0
1244.0818497956354,"50%",0
865.0187204186898,"50%",0
682.0169795027631,"50%",0
711.8610079252661,"50%",0
766.996035157765,"50%",0
948.7782126409337,"50%",0
899.0326341557492,"50%",0
850.5474944023567,"50%",0
713.7037967311693,"50%",0
802.2778229858469,"50%",0
783.5718283115143,"50%",0
770.0813918380147,"50%",0
821.3768732677217,"50%",0
828.2262977512233,"50%",0
752.9219370161006,"50%",0
848.7839992403508,"50%",0
860.6317814249634,"50%",0
947.5258720754848,"50%",0
1079.9606923102554,"50%",0
935.6121439749162,"50%",0
786.9706108233696,"50%",0
857.1727788893522,"50%",0
730.2316811376587,"50%",0
794.2343099632619,"50%",0
752.1662939613907,"50%",0
745.2337139855762,"50%",0
727.6187756611839,"50%",0
886.0887089332616,"50%",0
940.3274316070757,"50%",0
878.5041244099266,"50%",0
685.1942227750809,"50%",0
825.7284245235526,"50%",0
1465.7934871797388,"50%",0
840.89078570791,"50%",0
825.6248186434027,"50%",0
835.1456508371414,"50%",0
915.4743962170303,"50%",0
904.8482570433994,"50%",0
737.022748191448,"50%",0
954.1939290477293,"50%",0
768.8028112844479,"50%",0
686.9364328923098,"50%",0
841.9231998597068,"50%",0
988.8545022398732,"50%",0
889.4428190252748,"50%",0
724.3831747905502,"50%",0
834.5239232697501,"50%",0
999.8717388215924,"50%",0
773.0349199013311,"50%",0
797.346873795728,"50%",0
1015.0909578446284,"50%",0
941.9804079242664,"50%",0
952.8266414700197,"50%",0
851.3853015458262,"50%",0
1064.7945292578663,"50%",0
908.2198617877983,"50%",0
1037.8314957221519,"50%",0
1040.699497749113,"50%",0
772.5306241309038,"50%",0
1079.1112498498542,"50%",0
911.9868325182186,"50%",0
911.0619948417614,"50%",0
1011.9561979609067,"50%",0
916.926571224104,"50%",0
913.2085161688153,"50%",0
886.8871391488126,"50%",0
747.5040594049699,"50%",0
908.6501110410479,"50%",0
947.3005519970407,"50%",0
820.6007102197793,"50%",0
730.1232383579222,"50%",0
789.9338150863063,"50%",0
843.9769270704562,"50%",0
918.5784882768643,"50%",0
973.0952717003572,"50%",0
536.1168904857074,"50%",0
842.5882333565406,"50%",0
864.4532455629303,"50%",0
819.0862803728689,"50%",0
904.3936187668734,"50%",0
852.1152497188568,"50%",0
1464.448257436871,"50%",0
881.3778786801013,"50%",0
870.660424473043,"50%",0
980.369893050148,"50%",0
824.8181285905645,"50%",0
789.2416956907445,"50%",0
756.7548671894539,"50%",0
876.0603129565977,"50%",0
942.827225984772,"50%",0
722.8884248897685,"50%",0
815.7900196336071,"50%",0
785.6197645092633,"50%",0
783.0388870326872,"50%",0
885.9033734669955,"50%",0
839.9841506934108,"50%",0
932.1698970774437,"50%",0
1015.2892782118608,"50%",0
791.4361914420032,"50%",0
777.4483486319284,"50%",0
713.2919104937407,"50%",0
772.8195044008284,"50%",0
778.3457861479901,"50%",0
930.1137931076261,"50%",0
1111.2116667566459,"50%",0
943.1965847280457,"50%",0
822.1640792535527,"50%",0
873.9433322746107,"50%",0
851.7725156181488,"50%",0
810.8998722287809,"50%",0
888.7492089208113,"50%",0
862.2132312503663,"50%",0
671.206965531663,"50%",0
726.6912347406717,"50%",0
699.4048019576527,"50%",0
766.0726463958888,"50%",0
821.9516563314011,"50%",0
956.7266941747928,"50%",0
812.4577168085277,"50%",0
702.6122818978488,"50%",0
978.2408076095073,"50%",0
740.1856382227068,"50%",0
797.6958796480002,"50%",0
735.9318687083256,"50%",0
704.5266355694862,"50%",0
739.4805532229951,"50%",0
738.9034693714316,"50%",0
703.6713763459834,"50%",0
830.2113716227353,"50%",0
660.1429381293281,"50%",0
689.6791265666034,"50%",0
694.4225455153058,"50%",0
680.8149591936577,"50%",0
780.2296090458894,"50%",0
704.9354194350999,"50%",0
997.4198537688301,"50%",0
706.6347293991533,"50%",0
774.5609946211655,"50%",0
686.0518196723543,"50%",0
757.1329494765445,"50%",0
741.7447209445627,"50%",0
687.3493607497804,"50%",0
799.5149950999074,"50%",0
784.7208337383087,"50%",0
798.1293748752581,"50%",0
693.8637163506944,"50%",0
803.1744939517332,"50%",0
1486.02686299813,"50%",0
685.6359983272563,"50%",0
786.03483608104,"50%",0
729.7312362641109,"50%",0
806.7076656765846,"50%",0
995.9615180524717,"50%",0
857.5917447061024,"50%",0
812.2679917000775,"50%",0
1084.338984921014,"50%",0
738.1718203088143,"50%",0
795.5714207214107,"50%",0
752.928970003978,"50%",0
809.3128776445717,"50%",0
748.0343013261022,"50%",0
812.7162074859216,"50%",0
784.8721897838675,"50%",0
736.627810037675,"50%",0
811.7173315851594,"50%",0
721.8872881448466,"50%",0
866.5606878578142,"50%",0
746.1950855139203,"50%",0
713.9718997357879,"50%",0
673.7514973332204,"50%",0
651.9938711447676,"50%",0
694.8432570569887,"50%",0
1457.6279795416535,"50%",0
881.8425285498354,"50%",0
657.9350538779098,"50%",0
755.9298764105333,"50%",0
671.1388072874075,"50%",0
1199.7700179641145,"50%",0
698.2884314490816,"50%",0
730.6046896942944,"50%",0
692.6945642672482,"50%",0
714.8673502266407,"50%",0
716.1702542224289,"50%",0
680.663610670018,"50%",0
771.5466820299353,"50%",0
828.6440025344937,"50%",0
770.4262425560211,"50%",0
703.2443554157414,"50%",0
677.6783919188016,"50%",0
968.996925548838,"50%",0
706.8969434533989,"50%",0
1219.1452784251687,"50%",0
405.40302577387774,"50%",1
462.93442111940453,"50%",1
381.47407859252235,"50%",1
390.79793008977873,"50%",1
403.86294545264815,"50%",1
420.3017500834613,"50%",1
541.5386900831592,"50%",1
397.12539513621834,"50%",1
338.16027877921465,"50%",1
501.52332221115614,"50%",1
409.75596618858896,"50%",1
456.0454811609178,"50%",1
349.30679818154573,"50%",1
393.1426707188953,"50%",1
369.24538360861254,"50%",1
320.33372266245937,"50%",1
365.9617889914257,"50%",1
440.85331948992393,"50%",1
410.14386917934905,"50%",1
402.92078729674284,"50%",1
398.487778317487,"50%",1
447.309459444711,"50%",1
397.78930014884753,"50%",1
460.3950573878176,"50%",1
438.99934243280205,"50%",1
430.00801650895147,"50%",1
502.8596854591024,"50%",1
489.20964016332135,"50%",1
406.9254994855872,"50%",1
344.3692121357022,"50%",1
363.6552436675705,"50%",1
422.6982986122002,"50%",1
490.5888906981683,"50%",1
534.6655305296019,"50%",1
806.9199027035285,"50%",1
395.9991997928508,"50%",1
427.58421221435776,"50%",1
445.11256980729655,"50%",1
404.84007299820587,"50%",1
431.80385664008674,"50%",1
438.74377978631264,"50%",1
379.7280865631599,"50%",1
386.766696097736,"50%",1
384.59258349741515,"50%",1
366.6303867236347,"50%",1
424.4255226067685,"50%",1
445.07053376336563,"50%",1
482.4688602749801,"50%",1
446.5439250904009,"50%",1
487.2244836435649,"50%",1
442.56008486632567,"50%",1
454.92785283385615,"50%",1
391.7005742380802,"50%",1
497.9894826240033,"50%",1
423.94448027767095,"50%",1
410.7135865259491,"50%",1
357.03095849460595,"50%",1
429.2485976208234,"50%",1
388.67532622681534,"50%",1
1373.182506203702,"50%",1
443.2010699515308,"50%",1
441.4060826864352,"50%",1
421.3212390301098,"50%",1
467.86495259204355,"50%",1
402.4874764531929,"50%",1
385.386643574344,"50%",1
363.68198741448714,"50%",1
368.9441817930128,"50%",1
335.89861007770384,"50%",1
389.92454501097114,"50%",1
424.9456038767493,"50%",1
412.5142365452364,"50%",1
393.8815802494848,"50%",1
387.9324967603096,"50%",1
407.7164726059029,"50%",1
377.34692677194835,"50%",1
439.3944796994568,"50%",1
453.3066298018472,"50%",1
438.16612183886946,"50%",1
526.4011952014182,"50%",1
473.66093935702247,"50%",1
503.5937602471849,"50%",1
449.73344969471486,"50%",1
510.03822989730935,"50%",1
400.9934389170476,"50%",1
465.4619622159212,"50%",1
426.277967848504,"50%",1
389.03181584159717,"50%",1
463.0779918522664,"50%",1
401.3422631301618,"50%",1
379.997067194308,"50%",1
439.3255179793783,"50%",1
467.5472311130349,"50%",1
364.04515417226827,"50%",1
421.3986000631314,"50%",1
410.8001179651061,"50%",1
410.1265180181549,"50%",1
420.42087221404097,"50%",1
411.1811513307174,"50%",1
673.5589167074563,"50%",1
471.5183286129149,"50%",1
475.5082751049278,"50%",1
450.8760403823837,"50%",1
457.2781888621327,"50%",1
480.9804927390031,"50%",1
404.49063200788095,"50%",1
418.99430344006663,"50%",1
470.10386931219193,"50%",1
474.9707306035112,"50%",1
423.65552810160256,"50%",1
492.92420510970567,"50%",1
465.98819878256853,"50%",1
391.26765633116514,"50%",1
411.2609266196279,"50%",1
437.5737654046209,"50%",1
488.1772413598244,"50%",1
422.76402553140014,"50%",1
438.95192216552874,"50%",1
406.1920070198517,"50%",1
443.9000044672885,"50%",1
483.7520721367728,"50%",1
496.13373184505264,"50%",1
388.7601949205946,"50%",1
445.07496510470116,"50%",1
413.54633611332605,"50%",1
425.35546724150396,"50%",1
402.0075984560064,"50%",1
448.2481903648632,"50%",1
503.19030138062624,"50%",1
406.6532452202198,"50%",1
391.0726220735256,"50%",1
437.5183022276625,"50%",1
398.8507448473776,"50%",1
478.97035697590434,"50%",1
1290.2789252012387,"50%",1
398.2080664223465,"50%",1
416.81522454895185,"50%",1
426.6761418166717,"50%",1
466.9661204105114,"50%",1
435.34586871356737,"50%",1
348.25555197797365,"50%",1
501.01365330814787,"50%",1
386.8575338038429,"50%",1
454.98323339004617,"50%",1
580.1426436871568,"50%",1
454.43712964987526,"50%",1
408.2973970537562,"50%",1
475.3847685698682,"50%",1
441.0910369861276,"50%",1
366.11975642715515,"50%",1
451.2941343244406,"50%",1
458.5041343739012,"50%",1
785.0173628367243,"50%",0
820.6421621443635,"50%",0
880.5042206248493,"50%",0
715.5081450853868,"50%",0
864.1754217370491,"50%",0
756.4655708256116,"50%",0
931.4401319046127,"50%",0
708.0291959134975,"50%",0
1199.2337119212061,"50%",0
785.1928973737685,"50%",0
758.3521164160884,"50%",0
766.3937348143833,"50%",0
852.2931924246723,"50%",0
773.1706490675688,"50%",0
889.3972413895771,"50%",0
864.3638261646656,"50%",0
794.2869629968727,"50%",0
724.7769450257634,"50%",0
709.887463496663,"50%",0
829.9368149924193,"50%",0
892.5500768673731,"50%",0
731.8993190715972,"50%",0
767.3356561324249,"50%",0
999.7898682409567,"50%",0
976.9467909181944,"50%",0
810.7933873743879,"50%",0
821.9626963731025,"50%",0
872.2400616243541,"50%",0
834.4435110024921,"50%",0
831.40753321235,"50%",0
759.0816738679753,"50%",0
751.2892543754688,"50%",0
835.78092386043,"50%",0
720.4662990643367,"50%",0
759.8315660415573,"50%",0
1479.660074040481,"50%",0
920.0917237899235,"50%",0
800.8900757663977,"50%",0
685.2064348598825,"50%",0
736.5118237325743,"50%",0
861.0087252163045,"50%",0
726.9778804079721,"50%",0
702.7568160569552,"50%",0
731.782911378256,"50%",0
792.9318265407134,"50%",0
830.1363049830105,"50%",0
687.5803844701329,"50%",0
844.9528317677248,"50%",0
809.6327916420676,"50%",0
789.2173139028126,"50%",0
927.6089518563459,"50%",0
811.0299047355522,"50%",0
707.7327295282455,"50%",0
751.3472928755542,"50%",0
830.3306949276787,"50%",0
676.8322559607499,"50%",0
737.7041962415518,"50%",0
892.9568949725281,"50%",0
679.1454268295007,"50%",0
785.0290559894412,"50%",0
1689.5439030853158,"50%",0
964.8909822345656,"50%",0
904.4865869510901,"50%",0
892.6515611836787,"50%",0
699.1412166670874,"50%",0
1176.322199936174,"50%",0
1013.7257753895599,"50%",0
905.076831835975,"50%",0
827.0655238825087,"50%",0
665.4270955736066,"50%",0
700.5224129590654,"50%",0
731.7706451255334,"50%",0
719.8601674510621,"50%",0
813.231914584687,"50%",0
947.8805823458388,"50%",0
680.6952731644187,"50%",0
887.0086468380916,"50%",0
746.3695045900149,"50%",0
784.3384318439176,"50%",0
676.6553148381682,"50%",0
717.5288336017253,"50%",0
588.4708431033081,"50%",0
682.8480498927871,"50%",0
636.6643521351237,"50%",0
638.05432335772,"50%",0
593.8718829795525,"50%",0
801.6413374299246,"50%",0
751.6333900486319,"50%",0
639.0898366274446,"50%",0
775.3477115368977,"50%",0
800.2984519775201,"50%",0
580.6566935419722,"50%",0
693.7538759403399,"50%",0
654.4873159212386,"50%",0
649.185940344235,"50%",0
590.6089199417646,"50%",0
647.5081543065384,"50%",0
792.4214204104313,"50%",0
696.4785944397908,"50%",0
768.4701706425449,"50%",0
778.9272792518767,"50%",0
575.2687204728918,"50%",0
726.3756211666382,"50%",0
722.9152688360126,"50%",0
717.5831642714322,"50%",0
606.213596431248,"50%",0
733.3207569681356,"50%",0
812.9581046469142,"50%",0
692.783689957043,"50%",0
709.6570463612038,"50%",0
613.1808494974754,"50%",0
600.4685527468149,"50%",0
782.762303112056,"50%",0
1334.9843128323214,"50%",0
871.4920476714317,"50%",0
721.6256542524022,"50%",0
822.1575748455917,"50%",0
594.1771034753068,"50%",0
693.5799421098138,"50%",0
748.9744287192619,"50%",0
649.6628249996701,"50%",0
604.8176385148396,"50%",0
798.3014328825377,"50%",0
809.4541875546524,"50%",0
710.1242033876417,"50%",0
749.9985490067844,"50%",0
933.860997149111,"50%",0
673.7974200998248,"50%",0
751.8040501227092,"50%",0
930.5852361724437,"50%",0
815.1673464649189,"50%",0
566.3842824335666,"50%",0
809.3401293275566,"50%",0
723.2468369875078,"50%",0
608.5949760504142,"50%",0
675.6727842370991,"50%",0
803.4710874657062,"50%",0
752.1408374722458,"50%",0
673.9025008812374,"50%",0
831.3244082843875,"50%",0
858.1032990521097,"50%",0
927.7517405192607,"50%",0
767.7698812253137,"50%",0
713.2934546354547,"50%",0
662.8593674349411,"50%",0
648.8897337701212,"50%",0
885.168466406179,"50%",0
633.0471659339875,"50%",0
848.8327117527039,"50%",0
644.1526380888326,"50%",0
678.2146044498312,"50%",0
657.9318838578548,"50%",0
716.9684958016916,"50%",0
661.9008316202555,"50%",0
627.0300389585293,"50%",0
322.936847559647,"50%",1
288.8876215950538,"50%",1
307.6956344731585,"50%",1
309.6222546907598,"50%",1
313.920754202569,"50%",1
344.51982192333486,"50%",1
288.8973955997925,"50%",1
293.02921243902387,"50%",1
347.4738162666104,"50%",1
298.0597015510727,"50%",1
281.92696712972463,"50%",1
261.22240530284785,"50%",1
333.52158362561545,"50%",1
329.1923753053756,"50%",1
351.3810536970929,"50%",1
347.90591337226283,"50%",1
327.16329849950864,"50%",1
321.0345932643505,"50%",1
301.6923854287858,"50%",1
322.93065798846607,"50%",1
433.00738626496826,"50%",1
501.65925313778666,"50%",0
473.05365118464096,"50%",1
528.3898395339679,"50%",0
522.4726091753116,"50%",1
621.9741338978599,"50%",1
469.38922718723916,"50%",1
534.1395190593274,"50%",0
503.9280493939066,"50%",1
488.5691323523069,"50%",0
516.0449332160149,"50%",0
483.98116133832326,"50%",0
422.65067993042396,"50%",0
468.85868355650996,"50%",1
493.6474597802771,"50%",0
447.4339575518783,"50%",1
442.4405407981089,"50%",0
519.0645698093083,"50%",0
474.7448327751867,"50%",0
478.9193447508743,"50%",0
418.9057092528492,"50%",0
510.3892263658525,"50%",1
451.9606546947102,"50%",1
530.5772354959666,"50%",0
487.2611951858794,"50%",0
460.82102065262535,"50%",0
482.1336424662133,"50%",0
454.19940881768076,"50%",1
436.9170443198684,"50%",0
432.71854193028037,"50%",0
548.9635542265821,"50%",0
497.6755459357048,"50%",0
445.29752515739614,"50%",1
1001.837458820572,"50%",1
449.6701594569403,"50%",0
494.2502029756984,"50%",1
490.1232590040453,"50%",1
528.1956809826445,"50%",0
431.0075794690948,"50%",0
649.6403261634914,"50%",0
472.32509075895257,"50%",0
650.9185635439238,"50%",0
496.26595444604203,"50%",0
561.068627451993,"50%",0
500.21582401746133,"50%",0
474.6770183451593,"50%",0
446.75031258735845,"50%",0
415.3677184906022,"50%",0
552.7558778805338,"50%",0
475.6626159534732,"50%",1
461.99568059483437,"50%",0
455.66946857257983,"50%",0
462.56286144619116,"50%",0
583.8578779309913,"50%",0
518.9302438539795,"50%",0
656.2874841124417,"50%",0
490.7972747831383,"50%",0
496.3553595779887,"50%",0
553.0222932140135,"50%",0
517.5452848802756,"50%",0
466.7761787611464,"50%",0
456.37262218384194,"50%",0
680.7459633258035,"50%",0
560.4715292052243,"50%",0
521.7248909665545,"50%",0
498.2268543082277,"50%",0
501.6268089136957,"50%",0
502.39144032426367,"50%",0
310.79876049236464,"50%",1
301.65073104512595,"50%",1
321.5447571449484,"50%",1
297.2122703785488,"50%",1
333.6112494530314,"50%",1
310.45764415091116,"50%",1
350.48215694324745,"50%",1
301.3940743197295,"50%",1
298.2557378371552,"50%",1
307.17842973632304,"50%",1
375.21977253177823,"50%",1
380.3454947566586,"50%",1
320.11375695513215,"50%",1
306.94456930783883,"50%",1
336.690527968152,"50%",1
348.60886746978645,"50%",1
333.7243758297462,"50%",1
384.61175352389137,"50%",1
370.03169724755963,"50%",1
386.4075299499955,"50%",1
296.71534533970834,"50%",1
291.7217951774308,"50%",1
297.42322774441897,"50%",1
321.7559703589514,"50%",1
340.20329097048864,"50%",1
324.3947285703965,"50%",1
355.6407765895597,"50%",1
334.3647073814354,"50%",1
356.13527707990687,"50%",1
388.59813459117566,"50%",1
297.90659886016124,"50%",1
331.0786839773561,"50%",1
326.91553052600693,"50%",1
324.9715254623348,"50%",1
313.7870493549389,"50%",1
808.9755588437857,"50%",1
343.35223286977924,"50%",1
333.0563559191223,"50%",1
335.16449445511336,"50%",1
352.40833212861986,"50%",1
347.17793064144547,"50%",1
355.4234251959504,"50%",1
401.41513993661147,"50%",1
379.45669687537406,"50%",1
316.2850386163296,"50%",1
322.24673811388453,"50%",1
305.40896108703737,"50%",1
301.1372048144358,"50%",1
275.8819320129916,"50%",1
332.1494665479432,"50%",1
284.1340664052743,"50%",1
346.00793275505004,"50%",1
365.44426780571314,"50%",1
365.6654662463402,"50%",1
319.6723386278557,"50%",1
316.02094330846705,"50%",1
363.21942633962516,"50%",1
352.45592314643125,"50%",1
346.17541003910566,"50%",1
360.4711534632431,"50%",1
343.31865226077235,"50%",1
1348.9365910601482,"50%",1
371.86750260432876,"50%",1
400.58714888352057,"50%",1
